2.229000000000000000e+10,7.980000000000000000e+09,1.940000000000000000e+09,6.339999999999999858e+00
1.199000000000000000e+10,2.059000000000000000e+10,8.710000000000000000e+09,4.059999999999999609e+00
1.199000000000000000e+10,5.560000000000000000e+09,2.220000000000000000e+09,4.469999999999999751e+00
1.673000000000000000e+10,3.590000000000000000e+09,2.210000000000000000e+09,5.969999999999999751e+00
1.080000000000000000e+09,3.590000000000000000e+09,2.010000000000000000e+08,7.610000000000000320e+00
3.180000000000000000e+09,1.060000000000000000e+09,6.670000000000000000e+08,8.359999999999999432e+00
2.600000000000000000e+09,4.280000000000000000e+07,2.780000000000000000e+07,7.410000000000000142e+00
1.698000000000000000e+10,2.790000000000000000e+09,1.440000000000000000e+09,2.689999999999999947e+00
2.059000000000000000e+10,6.930000000000000000e+09,3.580000000000000000e+09,3.939999999999999947e+00
6.930000000000000000e+09,8.020000000000000000e+07,7.300000000000000000e+07,7.160000000000000142e+00
6.930000000000000000e+09,1.344000000000000000e+10,1.410000000000000000e+09,5.629999999999999893e+00
2.047000000000000000e+10,6.000000000000000000e+08,5.040000000000000000e+08,7.530000000000000249e+00
1.344000000000000000e+10,4.380000000000000000e+09,1.600000000000000000e+09,8.310000000000000497e+00
4.380000000000000000e+09,2.990000000000000000e+08,1.670000000000000000e+08,8.810000000000000497e+00
1.344000000000000000e+10,1.904000000000000000e+10,2.690000000000000000e+09,6.250000000000000000e+00
1.904000000000000000e+10,1.426000000000000000e+10,2.376000000000000000e+10,8.300000000000000711e+00
1.904000000000000000e+10,3.880000000000000000e+08,2.320000000000000000e+08,5.250000000000000000e+00
7.520000000000000000e+08,1.400000000000000000e+07,1.150000000000000000e+07,8.529999999999999361e+00
8.010000000000000000e+08,1.030000000000000000e+09,8.010000000000000000e+07,7.940000000000000391e+00
1.030000000000000000e+09,7.880000000000000000e+09,3.420000000000000000e+08,6.879999999999999893e+00
1.377000000000000000e+10,1.430000000000000000e+09,1.330000000000000000e+09,5.940000000000000391e+00
2.650000000000000000e+09,1.377000000000000000e+10,1.790000000000000000e+09,4.059999999999999609e+00
9.130000000000000000e+09,2.450000000000000000e+09,4.840000000000000000e+08,6.250000000000000000e+00
2.830000000000000000e+09,9.070000000000000000e+09,2.020000000000000000e+09,7.719999999999999751e+00
6.340000000000000000e+08,2.810000000000000000e+07,3.380000000000000000e+06,6.190000000000000391e+00
5.810000000000000000e+08,7.320000000000000000e+08,7.190000000000000000e+07,2.970000000000000195e+00
6.790000000000000000e+08,1.713000000000000000e+10,1.830000000000000000e+08,1.939999999999999947e+00
1.130000000000000000e+09,8.910000000000000000e+09,7.830000000000000000e+08,3.750000000000000000e+00
1.380000000000000000e+08,8.620000000000000000e+08,5.610000000000000000e+07,3.310000000000000053e+00
1.380000000000000000e+08,2.400000000000000000e+09,5.050000000000000000e+07,3.689999999999999947e+00
5.850000000000000000e+09,2.330000000000000000e+09,1.140000000000000000e+09,7.440000000000000391e+00
1.110000000000000000e+09,2.050000000000000000e+08,1.800000000000000000e+08,6.410000000000000142e+00
1.161000000000000000e+10,4.670000000000000000e+08,3.670000000000000000e+08,5.440000000000000391e+00
1.306000000000000000e+10,7.180000000000000000e+09,1.133000000000000000e+10,6.250000000000000000e+00
1.030000000000000000e+09,8.730000000000000000e+09,1.920000000000000000e+08,2.629999999999999893e+00
1.150000000000000000e+09,1.850000000000000000e+09,2.020000000000000000e+08,8.800000000000000044e-01
3.270000000000000000e+09,4.990000000000000000e+09,3.240000000000000000e+08,3.189999999999999947e+00
1.610000000000000000e+09,7.920000000000000000e+09,2.840000000000000000e+08,4.690000000000000391e+00
8.350000000000000000e+09,4.650000000000000000e+09,6.460000000000000000e+08,6.750000000000000000e+00
1.199000000000000000e+10,3.720000000000000000e+07,3.540000000000000000e+07,5.309999999999999609e+00
9.700000000000000000e+09,3.500000000000000000e+09,1.120000000000000000e+09,7.309999999999999609e+00
1.550000000000000000e+09,1.734000000000000000e+10,1.110000000000000000e+09,5.750000000000000000e+00
8.910000000000000000e+09,8.100000000000000000e+09,9.340000000000000000e+08,3.970000000000000195e+00
1.027000000000000000e+10,1.101000000000000000e+10,4.140000000000000000e+09,3.470000000000000195e+00
1.116000000000000000e+10,1.027000000000000000e+10,2.520000000000000000e+09,3.629999999999999893e+00
7.960000000000000000e+09,1.189000000000000000e+10,3.370000000000000000e+09,5.559999999999999609e+00
7.320000000000000000e+08,1.189000000000000000e+10,5.990000000000000000e+08,7.830000000000000071e+00
2.470000000000000000e+09,1.520000000000000000e+08,4.720000000000000000e+07,3.879999999999999893e+00
4.770000000000000000e+08,1.380000000000000000e+08,8.150000000000000000e+06,5.309999999999999609e+00
1.630000000000000000e+09,4.070000000000000000e+07,7.540000000000000000e+06,6.809999999999999609e+00
7.240000000000000000e+09,1.230000000000000000e+09,7.910000000000000000e+08,7.589999999999999858e+00
1.890000000000000000e+09,2.670000000000000000e+09,3.130000000000000000e+08,7.190000000000000391e+00
1.200000000000000000e+09,1.059000000000000000e+10,2.570000000000000000e+08,4.379999999999999893e+00
7.190000000000000000e+09,1.574000000000000000e+10,4.430000000000000000e+09,6.530000000000000249e+00
6.810000000000000000e+08,1.574000000000000000e+10,1.470000000000000000e+08,6.190000000000000391e+00
1.240000000000000000e+09,5.360000000000000000e+09,2.640000000000000000e+08,7.690000000000000391e+00
1.690000000000000000e+09,9.540000000000000000e+07,7.210000000000000000e+06,6.309999999999999609e+00
1.690000000000000000e+09,5.560000000000000000e+08,4.760000000000000000e+07,6.030000000000000249e+00
2.940000000000000000e+09,8.780000000000000000e+08,5.290000000000000000e+08,8.339999999999999858e+00
1.280000000000000000e+09,1.234000000000000000e+10,3.470000000000000000e+08,6.250000000000000000e+00
4.200000000000000000e+08,1.147000000000000000e+10,2.400000000000000000e+08,6.339999999999999858e+00
1.059000000000000000e+10,1.900000000000000000e+09,5.570000000000000000e+08,3.779999999999999805e+00
